%Automatically built ARFF-file
%Feature sets: ['avg_sentiment_no_neutral', 'min_sentiment', 'max_sentiment']
@RELATION sentiment

@ATTRIBUTE avg_sentiment_no_neutral NUMERIC
@ATTRIBUTE max_sentiment NUMERIC
@ATTRIBUTE min_sentiment NUMERIC
@ATTRIBUTE sentiment {"--", "-", "0", "+", "++"}

@DATA
0.405552,0.5,0.33333,"-"
0.13889,0.5,0.083333,"--"
0.146463818182,0.55556,0.027778,"--"
0.194442,0.5,0.097222,"0"
0.38889,0.5,0.16667,"-"
0.23611,0.5,0.23611,"-"
0.23611,0.5,0.23611,"-"
0.288193333333,0.45833,0.33333,"-"
0.23611,0.5,0.25,"-"
0.310183333333,0.30556,0.26389,"-"
0.560674210526,0.79167,0.097222,"-"
0.13889,0.5,0.16667,"--"
0.355158571429,0.5,0.20833,"--"
0.65278,0.72222,0.11111,"+"
0.541668,0.52778,0.25,"-"
0.664685714286,0.5,0.29167,"-"
0.30556,0.5,0.31944,"-"
0.63889,0.5,0.38889,"-"
0.648148333333,0.5,0.43056,"-"
0.369047142857,0.5,0.30556,"0"
0.175,0.5,0.31944,"--"
0.404165,0.5,0.45833,"-"
0.256482666667,0.5,0.27778,"--"
0.3385425,0.5,0.16667,"-"
0.38889,0.5,0.27778,"-"
?,0.5,0.44444,"0"
0.560606363636,0.5,0.33333,"--"
0.34722,0.51389,0.5,"-"
0.355157142857,0.625,0.5,"--"
0.33333,0.5,0.25,"-"
0.634262222222,0.54167,0.19444,"--"
0.20833,0.45833,0.29167,"-"
0.22222,0.45833,0.22222,"--"
0.18056,0.5,0.25,"0"
0.212964666667,0.33333,0.25,"--"
0.495368,0.5,0.26389,"-"
0.465278181818,0.5,0.041667,"--"
0.17361,0.5,0.11111,"--"
0.30556,0.54167,0.20833,"-"
0.242520769231,0.20833,0.11111,"--"
?,0.5,0.5,"0"
?,0.55556,0.5,"0"
0.055556,0.5,0.083333,"--"
0.25,0.5,0.31944,"-"
0.349748181818,0.5,0.48611,"0"
0.38889,0.5,0.27778,"-"
?,0.52778,0.5,"0"
?,0.5,0.45833,"0"
0.334874444444,0.34722,0.18056,"-"
0.36111,0.72222,0.15278,"-"
0.31944,0.5,0.38889,"-"
0.318375384615,0.36111,0.25,"-"
0.216664733333,0.26389,0.083333,"--"
0.71528,0.5,0.27778,"0"
?,0.51389,0.5,"0"
0.6608825,0.59722,0.45833,"0"
0.300152888889,0.33333,0.11111,"-"
0.13889,0.5,0.29167,"-"
0.5,0.72222,0.27778,"-"
0.433332666667,0.5,0.25,"0"
0.289852608696,0.5,0.375,"-"
0.228398888889,0.61111,0.30556,"-"
0.311511428571,0.18056,0.16667,"--"
0.356723578947,0.375,0.083333,"--"
0.4479175,0.59722,0.45833,"0"
0.380116315789,0.5,0.375,"-"
0.296718181818,0.5,0.29167,"--"
0.218253142857,0.5,0.11111,"--"
0.440026363636,0.5,0.11111,"-"
0.069444,0.5,0.027778,"--"
0.416666,0.63889,0.5,"--"
0.20833,0.51389,0.27778,"-"
?,0.56944,0.47222,"0"
0.29167,0.48611,0.36111,"-"
0.299243636364,0.59722,0.33333,"-"
0.573098947368,0.5,0.5,"0"
0.375,0.5,0.43056,"-"
0.368054285714,0.5,0.34722,"--"
0.429167,0.5,0.47222,"-"
?,0.5,0.097222,"-"
0.36111,0.5,0.19444,"--"
?,0.51389,0.5,"-"
0.33333,0.5,0.5,"0"
0.27778,0.58333,0.31944,"-"
0.93056,0.5,0.27778,"-"
0.23611,0.51389,0.5,"-"
?,0.5,0.20833,"0"
?,0.5,0.5,"-"
0.29167,0.5,0.29167,"0"
0.11111,0.5,0.25,"--"
0.178240833333,0.5,0.25,"0"
0.480708333333,0.5,0.22222,"-"
0.23611,0.5,0.16667,"-"
0.307745789474,0.22222,0.16667,"--"
0.435183333333,0.5,0.29167,"-"
?,0.41667,0.23611,"0"
0.513885,0.5,0.31944,"0"
?,0.58333,0.5,"-"
0.61111,0.61111,0.45833,"0"
0.630051818182,0.51389,0.23611,"-"
0.256945,0.48611,0.22222,"-"
0.66667,0.5,0.33333,"-"
0.428572857143,0.5,0.375,"-"
0.452777,0.5,0.22222,"0"
0.521928421053,0.5,0.48611,"+"
0.29167,0.5,0.5,"-"
?,0.58333,0.5,"-"
0.26389,0.5,0.26389,"-"
?,0.5,0.26389,"-"
0.72222,0.69444,0.5,"+"
0.33333,0.5,0.27778,"-"
0.29167,0.55556,0.29167,"-"
?,0.5,0.40278,"-"
?,0.5,0.36111,"-"
0.72222,0.5,0.45833,"0"
0.404968421053,0.69444,0.38889,"-"
0.475002,0.16667,0.097222,"--"
0.26389,0.5,0.22222,"0"
0.36111,0.5,0.29167,"-"
0.453283636364,0.625,0.38889,"-"
0.319440555556,0.47222,0.31944,"0"
?,0.5,0.48611,"0"
0.16667,0.5,0.055556,"--"
0.34722,0.5,0.33333,"-"
0.68056,0.68056,0.5,"0"
0.238094285714,0.43056,0.22222,"-"
0.34722,0.5,0.23611,"0"
0.15278,0.5,0.38889,"--"
0.375,0.38889,0.22222,"--"
0.63020875,0.5,0.26389,"-"
?,0.54167,0.52778,"-"
0.16667,0.5,0.125,"--"
0.22222,0.5,0.25,"-"
0.213380909091,0.22222,0.20833,"-"
0.25,0.5,0.22222,"-"
0.29167,0.5,0.36111,"0"
?,0.5,0.33333,"0"
0.66667,0.54167,0.5,"+"
0.33333,0.5,0.11111,"--"
0.3563375,0.60417,0.13889,"0"
0.16667,0.43056,0.125,"--"
0.805552,0.66667,0.5,"++"
0.16667,0.5,0.097222,"--"
0.055556,0.5,0.26389,"--"
?,0.25,0.22222,"-"
0.502777333333,0.55556,0.5,"-"
0.520835,0.54167,0.5,"0"
0.74479125,0.80556,0.36111,"0"
0.26389,0.5,0.27778,"+"
0.201391,0.15278,0.13889,"--"
0.479798181818,0.72222,0.41667,"+"
0.42361,0.5,0.26389,"-"
0.267674545455,0.55556,0.43056,"-"
0.322918333333,0.5,0.27778,"--"
?,0.5,0.43056,"0"
?,0.5,0.44444,"-"
0.670632857143,0.5,0.055556,"-"
0.3,0.5,0.44444,"--"
0.305553333333,0.5,0.30556,"--"
0.52639,0.5,0.47222,"-"
0.36111,0.5,0.44444,"0"
0.419871538462,0.5,0.20833,"--"
0.18056,0.5,0.375,"-"
0.409258,0.5,0.25,"--"
0.334151764706,0.5,0.34722,"-"
0.23611,0.5,0.40278,"-"
0.546296666667,0.65278,0.29167,"-"
0.388889111111,0.55556,0.083333,"--"
0.68056,0.58333,0.45833,"0"
0.36111,0.56944,0.38889,"0"
0.314544117647,0.51389,0.26389,"-"
0.237962666667,0.31944,0.16667,"-"
0.458331428571,0.625,0.18056,"-"
0.446431428571,0.59722,0.5,"-"
0.25,0.27778,0.22222,"-"
0.5451375,0.625,0.5,"+"
0.11111,0.5,0.375,"--"
0.341268571429,0.61111,0.5,"0"
0.36111,0.5,0.18056,"--"
0.18056,0.48611,0.34722,"--"
0.6996525,0.45833,0.20833,"-"
0.33333,0.5,0.38889,"-"
0.525,0.5,0.40278,"--"
0.66667,0.66667,0.5,"+"
0.38889,0.5,0.38889,"0"
0.287879090909,0.38889,0.125,"--"
0.27778,0.44444,0.16667,"-"
0.440586111111,0.65278,0.38889,"+"
0.38889,0.5,0.43056,"-"
0.25,0.5,0.25,"-"
0.34722,0.5,0.34722,"--"
0.611114,0.58333,0.5,"0"
0.30556,0.70833,0.48611,"+"
0.406748571429,0.47222,0.27778,"-"
0.40171,0.5,0.36111,"--"
0.68055375,0.51389,0.30556,"0"
0.2319435,0.5,0.027778,"--"
?,0.45833,0.13889,"-"
?,0.5,0.38889,"0"
0.586112,0.34722,0.33333,"-"
0.631480666667,0.5,0.33333,"--"
0.375,0.48611,0.29167,"-"
0.069444,0.5,0.11111,"--"
0.83333,0.84722,0.40278,"++"
?,0.5,0.44444,"0"
0.30556,0.5,0.41667,"-"
0.27778,0.5,0.36111,"-"
0.29167,0.5,0.30556,"-"
0.26389,0.5,0.25,"-"
0.27778,0.59722,0.27778,"0"
0.33333,0.56944,0.5,"0"
0.61111,0.5,0.36111,"0"
0.487652222222,0.5,0.36111,"-"
0.5798625,0.58333,0.15278,"-"
0.16667,0.5,0.20833,"--"
?,0.59722,0.38889,"-"
0.220679333333,0.34722,0.013889,"--"
0.63889,0.63889,0.29167,"-"
0.61458,0.36111,0.33333,"-"
0.428572857143,0.61111,0.27778,"-"
0.16667,0.5,0.18056,"--"
0.313274444444,0.38889,0.27778,"-"
0.201919230769,0.19444,0.18056,"-"
0.66667,0.56944,0.29167,"-"
0.70833,0.625,0.5,"0"
0.875,0.63889,0.44444,"0"
?,0.5,0.44444,"--"
0.15278,0.375,0.36111,"--"
0.469246428571,0.65278,0.41667,"0"
0.34722,0.5,0.27778,"-"
?,0.47222,0.31944,"-"
0.36111,0.66667,0.5,"+"
0.380291428571,0.5,0.375,"-"
0.233336,0.13889,0.11111,"--"
0.19444,0.54167,0.19444,"--"
0.23611,0.56944,0.5,"-"
0.66667,0.66667,0.40278,"+"
0.311109,0.31944,0.11111,"--"
0.181816363636,0.19444,0.055556,"--"
?,0.5,0.34722,"-"
?,0.44444,0.375,"--"
0.31944,0.5,0.375,"-"
0.515974,0.625,0.5,"0"
0.276514545455,0.5,0.22222,"0"
0.7265,0.66667,0.5,"-"
0.30556,0.5,0.19444,"-"
0.386905,0.5,0.15278,"-"
0.61111,0.61111,0.5,"-"
?,0.5,0.29167,"-"
0.23611,0.5,0.38889,"-"
0.27778,0.47222,0.27778,"-"
0.3576375,0.5,0.19444,"-"
0.3958325,0.5,0.31944,"-"
?,0.61111,0.5,"-"
0.45486,0.5,0.375,"+"
0.66667,0.66667,0.34722,"-"
0.38889,0.5,0.22222,"-"
0.180555,0.5,0.18056,"-"
0.18056,0.55556,0.5,"--"
0.4321,0.625,0.29167,"--"
0.141202583333,0.5,0.041667,"-"
0.611112222222,0.5,0.43056,"-"
?,0.54167,0.41667,"0"
0.29167,0.5,0.18056,"--"
0.344447333333,0.5,0.18056,"--"
0.055556,0.5,0.27778,"--"
0.146242352941,0.34722,0.18056,"-"
0.26389,0.5,0.29167,"-"
0.445513846154,0.5,0.25,"-"
0.22222,0.5,0.26389,"--"
0.36111,0.36111,0.30556,"-"
0.27778,0.40278,0.27778,"-"
0.277773333333,0.5,0.34722,"--"
0.213672307692,0.18056,0.13889,"-"
?,0.5,0.44444,"-"
0.608022222222,0.5,0.22222,"0"
0.19444,0.5,0.27778,"--"
0.4236115,0.68056,0.083333,"-"
0.3645825,0.5,0.26389,"--"
0.383332,0.45833,0.29167,"-"
0.20833,0.5,0.22222,"--"
0.30556,0.5,0.27778,"-"
?,0.5,0.375,"0"
0.68056,0.5,0.20833,"-"
0.61111,0.5,0.31944,"-"
0.36111,0.36111,0.33333,"-"
0.375,0.65278,0.27778,"-"
0.30556,0.5,0.45833,"-"
?,0.5,0.5,"0"
?,0.5,0.0,"--"
0.38889,0.51389,0.29167,"-"
0.069444,0.27778,0.069444,"--"
0.61111,0.61111,0.45833,"+"
0.625,0.5,0.48611,"0"
0.22222,0.5,0.41667,"-"
0.2729155,0.30556,0.22222,"-"
0.16667,0.5,0.16667,"0"
0.36111,0.5,0.40278,"-"
0.33796,0.5,0.30556,"0"
0.57292,0.44444,0.34722,"-"
0.61111,0.61111,0.51389,"0"
?,0.55556,0.5,"--"
0.68056,0.5,0.29167,"-"
?,0.5,0.36111,"-"
0.283950555556,0.375,0.22222,"-"
0.575002,0.79167,0.26389,"+"
?,0.5,0.5,"-"
0.33333,0.51389,0.33333,"--"
?,0.5,0.375,"-"
0.35139,0.5,0.11111,"--"
0.36111,0.51389,0.44444,"-"
0.441174705882,0.52778,0.30556,"--"
0.66667,0.66667,0.40278,"-"
0.22222,0.22222,0.22222,"--"
0.16667,0.5,0.31944,"-"
0.566357777778,0.5,0.27778,"-"
0.365386923077,0.56944,0.23611,"-"
0.617592,0.5,0.48611,"-"
0.31944,0.5,0.15278,"-"
?,0.45833,0.44444,"-"
0.27778,0.43056,0.27778,"-"
?,0.5,0.34722,"0"
0.260803333333,0.375,0.30556,"0"
0.307447727273,0.5,0.23611,"-"
0.18056,0.5,0.26389,"--"
0.375,0.5,0.29167,"-"
0.4184025,0.45833,0.19444,"-"
0.383334,0.5,0.47222,"0"
0.561964615385,0.5,0.41667,"-"
0.68056,0.68056,0.33333,"-"
0.180558571429,0.26389,0.19444,"0"
0.20833,0.5,0.23611,"-"
0.53298625,0.25,0.19444,"-"
?,0.61111,0.5,"0"
?,0.55556,0.54167,"0"
?,0.5,0.45833,"0"
0.33333,0.5,0.069444,"-"
0.68056,0.5,0.47222,"0"
0.222225,0.40278,0.16667,"-"
0.237651111111,0.44444,0.125,"-"
0.13889,0.51389,0.22222,"--"
0.494445333333,0.5,0.125,"-"
?,0.45833,0.36111,"-"
0.16667,0.51389,0.15278,"-"
0.61111,0.5,0.41667,"0"
0.31944,0.5,0.30556,"0"
0.083333,0.5,0.26389,"--"
0.30556,0.55556,0.26389,"--"
0.66667,0.66667,0.52778,"+"
0.20833,0.54167,0.20833,"-"
0.341271428571,0.5,0.23611,"-"
0.31944,0.55556,0.16667,"-"
?,0.52778,0.47222,"-"
0.30556,0.5,0.25,"-"
0.25,0.43056,0.25,"--"
0.17361,0.5,0.33333,"-"
0.27778,0.48611,0.30556,"-"
?,0.65278,0.5,"-"
0.26543,0.5,0.26389,"-"
?,0.5,0.44444,"0"
0.640874285714,0.63889,0.31944,"-"
?,0.5,0.30556,"-"
0.70833,0.72222,0.5,"0"
0.625,0.48611,0.22222,"0"
?,0.58333,0.40278,"-"
0.736728888889,0.51389,0.27778,"--"
?,0.5,0.5,"0"
0.430558,0.5,0.36111,"0"
0.351192857143,0.5,0.22222,"--"
0.72222,0.5,0.375,"-"
0.13889,0.5,0.16667,"--"
0.27778,0.54167,0.44444,"--"
0.594016153846,0.5,0.22222,"0"
0.18056,0.5,0.38889,"-"
0.11111,0.5,0.11111,"--"
0.376984285714,0.34722,0.33333,"-"
0.30556,0.44444,0.30556,"-"
0.31944,0.5,0.33333,"-"
0.36111,0.5,0.26389,"--"
0.4368046,0.70833,0.23611,"-"
0.367645294118,0.5,0.027778,"--"
?,0.51389,0.5,"0"
?,0.5,0.44444,"-"
0.329060769231,0.29167,0.27778,"-"
0.623018571429,0.75,0.48611,"+"
?,0.54167,0.14167,"-"
0.666663333333,0.5,0.19444,"-"
0.52685,0.5,0.27778,"-"
0.268521666667,0.5,0.22222,"--"
?,0.69444,0.58333,"+"
0.13889,0.5,0.125,"--"
0.628788181818,0.66667,0.51389,"-"
0.467596,0.63889,0.5,"0"
0.312498571429,0.51389,0.34722,"-"
0.11111,0.5,0.18056,"-"
0.53472,0.73611,0.51389,"0"
0.421933793103,0.5,0.31944,"-"
0.609375,0.5,0.27778,"0"
?,0.52778,0.51389,"-"
0.558079090909,0.47222,0.29167,"-"
0.80556,0.58333,0.44444,"+"
0.214503555556,0.43056,0.31944,"-"
0.19444,0.47222,0.19444,"-"
0.26389,0.44444,0.43056,"--"
0.29167,0.5,0.29167,"--"
0.33081,0.5,0.25,"-"
0.605552,0.5,0.13889,"-"
0.66667,0.5,0.25,"0"
0.38889,0.5,0.27778,"-"
0.233334,0.5,0.20833,"-"
0.508546923077,0.55556,0.38889,"-"
0.38889,0.5,0.22222,"--"
0.36111,0.48611,0.36111,"0"
0.36111,0.5,0.36111,"0"
0.284393333333,0.5,0.15278,"-"
?,0.55556,0.43056,"0"
?,0.5,0.38889,"-"
0.576924615385,0.5,0.31944,"-"
0.34722,0.51389,0.38889,"-"
0.376634117647,0.5,0.19444,"--"
0.16667,0.55556,0.16667,"-"
0.58680375,0.5,0.19444,"-"
0.23611,0.5,0.16667,"--"
0.27778,0.5,0.33333,"-"
0.516975555556,0.5,0.36111,"-"
0.31944,0.5,0.38889,"-"
0.225929333333,0.5,0.26389,"-"
0.5,0.5,0.23611,"-"
0.35185,0.5,0.38889,"0"
0.480323333333,0.5,0.27778,"--"
0.625,0.27778,0.25,"--"
?,0.5,0.48611,"-"
?,0.41667,0.38889,"-"
0.23611,0.5,0.44444,"0"
0.83333,0.5,0.45833,"0"
0.61111,0.5,0.33333,"0"
0.300215384615,0.5,0.11111,"--"
0.296296666667,0.5,0.22222,"-"
0.13889,0.23611,0.13889,"-"
0.37037,0.45833,0.26389,"--"
0.36111,0.5,0.30556,"--"
0.805555,0.94444,0.5,"+"
0.22222,0.5,0.33333,"-"
0.63889,0.5,0.27778,"-"
0.481945,0.5,0.375,"--"
0.25,0.5,0.36111,"0"
0.299998,0.44444,0.20833,"-"
0.383988235294,0.5,0.34722,"-"
0.16667,0.5,0.16667,"--"
0.69444,0.52778,0.19444,"-"
0.125,0.52778,0.40278,"--"
0.7381955,0.54167,0.5,"0"
0.083333,0.5,0.34722,"--"
0.69444,0.75,0.41667,"+"
0.346154615385,0.5,0.083333,"-"
0.61111,0.5,0.26389,"--"
0.26389,0.29167,0.27778,"-"
0.47863,0.5,0.26389,"0"
0.31944,0.5,0.31944,"-"
0.22222,0.5,0.20833,"-"
?,0.52778,0.52778,"0"
?,0.5,0.38889,"0"
0.382849130435,0.79167,0.5,"-"
0.496215454545,0.5,0.33333,"-"
0.16667,0.5,0.16667,"-"
0.69444,0.61111,0.5,"+"
0.34722,0.5,0.27778,"-"
0.30556,0.33333,0.30556,"-"
0.61111,0.625,0.38889,"--"
0.790125555556,0.81944,0.48611,"+"
0.27778,0.5,0.25,"-"
0.34722,0.5,0.34722,"0"
0.149691555556,0.5,0.18056,"-"
0.482905769231,0.75,0.36111,"+"
0.31944,0.5,0.40278,"0"
?,0.5,0.36111,"0"
0.641976666667,0.5,0.34722,"-"
?,0.58333,0.5,"0"
?,0.625,0.5,"0"
0.635415,0.5,0.16667,"-"
0.34722,0.52778,0.5,"0"
?,0.5,0.27778,"-"
0.22222,0.5,0.25,"-"
0.33333,0.54167,0.34722,"-"
0.66667,0.5,0.36111,"-"
0.375,0.5,0.40278,"--"
0.16667,0.58333,0.19444,"--"
0.70833,0.5,0.23611,"0"
0.612965333333,0.51389,0.5,"-"
0.170939230769,0.54167,0.11111,"--"
0.394228461538,0.5,0.26389,"-"
0.629962142857,0.5,0.40278,"-"
0.408333333333,0.5,0.375,"0"
?,0.48611,0.27778,"-"
?,0.5,0.36111,"0"
0.264812,0.5,0.22222,"-"
0.65278,0.65278,0.5,"--"
0.36111,0.5,0.29167,"-"
0.33333,0.40278,0.33333,"0"
0.262733333333,0.66667,0.22222,"-"
0.569444444444,0.58333,0.13889,"--"
0.18056,0.5,0.055556,"-"
0.439815,0.47222,0.26389,"-"
0.27778,0.5,0.20833,"-"
0.18056,0.5,0.18056,"--"
0.65278,0.65278,0.52778,"0"
0.18056,0.5,0.083333,"--"
0.27778,0.59722,0.22222,"-"
0.523506923077,0.59722,0.38889,"-"
0.419934117647,0.5,0.5,"-"
0.327775,0.63889,0.19444,"-"
0.609568888889,0.56944,0.36111,"0"
?,0.48611,0.44444,"-"
0.43651,0.54167,0.45833,"-"
?,0.5,0.40278,"0"
0.449790769231,0.5,0.48611,"0"
0.40741,0.66667,0.26389,"--"
0.84722,0.84722,0.41667,"0"
0.77778,0.72222,0.52778,"+"
0.218518133333,0.5,0.11111,"--"
?,0.5,0.36111,"-"
0.27778,0.40278,0.26389,"-"
0.588670769231,0.81944,0.40278,"0"
0.515871428571,0.5,0.38889,"0"
0.38889,0.55556,0.38889,"-"
0.30382,0.56944,0.16667,"-"
0.32639,0.36111,0.27778,"-"
0.238094285714,0.5,0.25,"0"
?,0.54167,0.5,"0"
0.347224,0.51389,0.40278,"--"
0.274071333333,0.40278,0.22222,"-"
0.23611,0.5,0.29167,"--"
0.29167,0.44444,0.29167,"-"
0.7569425,0.80556,0.5,"+"
0.38889,0.5,0.31944,"-"
0.6222195,0.58333,0.5,"+"
0.346294,0.5,0.29167,"-"
0.22222,0.5,0.33333,"-"
0.69444,0.69444,0.5,"+"
0.821428571429,0.81944,0.5,"++"
0.61111,0.48611,0.40278,"0"
0.633836363636,0.77778,0.38889,"0"
0.290404545455,0.5,0.22222,"--"
0.630952857143,0.5,0.47222,"0"
0.63889,0.63889,0.5,"-"
0.242065714286,0.47222,0.11111,"-"
0.116668,0.43056,0.38889,"--"
0.34722,0.51389,0.34722,"-"
0.33333,0.5,0.38889,"-"
0.324998,0.79167,0.34722,"0"
0.532164736842,0.70833,0.30556,"-"
0.299998666667,0.56944,0.31944,"-"
0.55247,0.5,0.22222,"-"
0.66667,0.66667,0.43056,"-"
?,0.5,0.20833,"--"
0.31944,0.41667,0.31944,"-"
0.33333,0.5,0.36111,"-"
0.31944,0.51389,0.31944,"-"
0.16667,0.5,0.22222,"--"
0.3553225,0.5,0.375,"-"
0.125,0.43056,0.19444,"-"
0.5381925,0.5,0.11111,"--"
0.34722,0.5,0.27778,"--"
0.31944,0.5,0.22222,"-"
0.22222,0.5,0.11111,"-"
0.465275,0.5,0.27778,"0"
0.33333,0.5,0.16667,"-"
0.35185,0.38889,0.31944,"-"
0.516668666667,0.5,0.30556,"+"
0.266205,0.40278,0.40278,"-"
0.763887142857,0.26389,0.22222,"0"
0.308081818182,0.55556,0.34722,"--"
?,0.5,0.44444,"0"
0.61111,0.5,0.5,"+"
0.396825714286,0.51389,0.5,"0"
0.25,0.5,0.13889,"-"
0.357141428571,0.38889,0.26389,"-"
?,0.58333,0.22222,"0"
0.40972,0.51389,0.44444,"+"
0.16667,0.51389,0.16667,"--"
?,0.54167,0.5,"0"
0.402776,0.5,0.13889,"--"
0.490738888889,0.27778,0.26389,"--"
?,0.5,0.43056,"0"
0.474076,0.5,0.41667,"-"
0.16667,0.5,0.23611,"--"
0.324073333333,0.5,0.27778,"-"
0.412698571429,0.5,0.33333,"0"
?,0.55556,0.5,"+"
0.569445,0.56944,0.27778,"-"
0.229165,0.5,0.11111,"-"
0.61111,0.51389,0.43056,"0"
?,0.48611,0.23611,"0"
?,0.54167,0.5,"0"
0.19444,0.5,0.33333,"--"
0.294194090909,0.33333,0.30556,"--"
0.516973333333,0.72222,0.54167,"-"
0.13889,0.5,0.27778,"--"
0.172622857143,0.18056,0.125,"--"
?,0.5,0.5,"0"
?,0.5,0.30556,"0"
?,0.52778,0.5,"0"
0.515872142857,0.69444,0.51389,"0"
0.18056,0.5,0.25,"--"
0.30556,0.52778,0.33333,"-"
0.20833,0.5,0.055556,"-"
0.261904285714,0.5,0.11111,"--"
0.64108,0.77778,0.27778,"+"
0.34722,0.5,0.40278,"-"
0.30556,0.45833,0.40278,"-"
?,0.70833,0.5,"0"
0.351853333333,0.5,0.25,"0"
0.83333,0.80556,0.5,"++"
0.61111,0.5,0.26389,"0"
0.499229444444,0.59722,0.5,"0"
0.204862625,0.61111,0.30556,"-"
0.460785294118,0.84722,0.31944,"+"
0.65278,0.5,0.45833,"0"
0.63889,0.52778,0.31944,"-"
0.344017692308,0.63889,0.20833,"--"
?,0.5,0.45833,"0"
0.18056,0.45833,0.19444,"-"
0.351188571429,0.41667,0.375,"--"
0.469443,0.54167,0.5,"-"
?,0.5,0.45833,"0"
0.66667,0.5,0.30556,"-"
0.097222,0.36111,0.23611,"--"
0.11111,0.5,0.125,"-"
0.270834090909,0.5,0.055556,"-"
0.71528,0.51389,0.5,"0"
0.269842857143,0.31944,0.27778,"-"
0.22222,0.5,0.22222,"-"
?,0.5,0.44444,"0"
0.22222,0.5,0.40278,"-"
0.331483333333,0.36111,0.25,"-"
0.522222,0.76389,0.44444,"0"
0.68056,0.5,0.45833,"-"
0.299999333333,0.55556,0.25,"0"
?,0.5,0.31944,"0"
0.36111,0.5,0.27778,"-"
0.479168,0.56944,0.5,"+"
0.68056,0.69444,0.55556,"+"
0.22222,0.5,0.375,"-"
0.175215076923,0.18056,0.125,"--"
?,0.58333,0.5,"0"
0.500001333333,0.5,0.38889,"-"
?,0.56944,0.5,"-"
0.055556,0.5,0.40278,"-"
0.3530075,0.36111,0.34722,"-"
0.38889,0.5,0.41667,"-"
0.30556,0.5,0.23611,"-"
0.16667,0.5,0.33333,"--"
0.29167,0.5,0.22222,"--"
?,0.54167,0.5,"-"
0.38889,0.5,0.38889,"-"
0.486114,0.47222,0.26389,"--"
0.342592222222,0.5,0.18056,"0"
0.26389,0.5,0.26389,"--"
0.61111,0.5,0.22222,"--"
0.38889,0.5,0.41667,"0"
0.27778,0.5,0.069444,"-"
0.301850666667,0.5,0.15278,"--"
0.38889,0.52778,0.34722,"-"
0.166668,0.5,0.097222,"0"
0.686508571429,0.5,0.36111,"-"
0.70833,0.5,0.48611,"0"
0.83333,0.5,0.36111,"-"
0.618518,0.61111,0.54167,"-"
0.33333,0.36111,0.27778,"-"
0.277775,0.33333,0.22222,"-"
0.3020875,0.66667,0.15278,"-"
0.33796,0.33333,0.15278,"-"
0.596295333333,0.5,0.5,"0"
0.027778,0.55556,0.055556,"--"
0.055556,0.5,0.18056,"--"
0.33333,0.5,0.27778,"-"
0.20833,0.5,0.22222,"-"
?,0.51389,0.47222,"0"
0.61111,0.5,0.33333,"-"
0.597224,0.56944,0.5,"+"
0.30556,0.5,0.055556,"-"
0.379901764706,0.5,0.26389,"-"
0.61111,0.5,0.13889,"--"
0.36111,0.55556,0.27778,"-"
0.13889,0.5,0.20833,"--"
0.411108,0.77778,0.47222,"0"
0.435606363636,0.5,0.13889,"--"
0.53312,0.66667,0.33333,"-"
0.3298575,0.40278,0.20833,"--"
0.083333,0.5,0.43056,"-"
0.441176470588,0.77778,0.375,"0"
0.231483333333,0.5,0.40278,"-"
0.273146666667,0.23611,0.23611,"0"
0.380952857143,0.61111,0.27778,"0"
0.283336,0.27778,0.19444,"-"
0.456349285714,0.48611,0.31944,"-"
0.27778,0.5,0.40278,"0"
?,0.5,0.38889,"0"
0.34722,0.47222,0.34722,"--"
0.465810769231,0.75,0.22222,"0"
0.38889,0.5,0.48611,"0"
0.302471111111,0.54167,0.52778,"-"
?,0.5,0.25,"-"
0.356061818182,0.43056,0.11111,"-"
0.613424166667,0.65278,0.22222,"-"
0.27778,0.5,0.38889,"-"
0.455556,0.5,0.27778,"-"
0.27778,0.5,0.27778,"--"
0.25,0.5,0.29167,"-"
0.520833888889,0.5,0.44444,"0"
0.27778,0.51389,0.22222,"-"
0.333332222222,0.44444,0.20833,"--"
?,0.58333,0.375,"-"
0.33333,0.5,0.30556,"-"
0.36111,0.41667,0.19444,"--"
0.72222,0.54167,0.31944,"-"
0.198234545455,0.5,0.40278,"--"
0.293648571429,0.5,0.20833,"-"
0.375,0.5,0.13889,"--"
?,0.5,0.13889,"--"
0.615195294118,0.5,0.23611,"-"
0.61111,0.625,0.5,"0"
0.384921428571,0.44444,0.25,"--"
0.286764117647,0.375,0.30556,"--"
0.556549285714,0.5,0.13889,"0"
0.364898181818,0.375,0.34722,"-"
0.61111,0.5,0.22222,"-"
0.23611,0.5,0.41667,"-"
0.097222,0.5,0.22222,"--"
0.61111,0.66667,0.5,"+"
0.33333,0.5,0.20833,"-"
0.51389,0.52778,0.375,"-"
?,0.5,0.45833,"0"
0.38889,0.5,0.36111,"-"
0.22222,0.5,0.083333,"--"
?,0.5,0.5,"0"
0.34722,0.5,0.23611,"--"
?,0.5,0.27778,"--"
0.341664,0.5,0.44444,"-"
0.38889,0.5,0.48611,"-"
0.15278,0.5,0.22222,"--"
0.38889,0.5,0.38889,"-"
0.26389,0.43056,0.26389,"--"
0.20833,0.56944,0.20833,"0"
0.61545,0.5,0.30556,"-"
0.486115,0.56944,0.48611,"+"
?,0.68056,0.47222,"0"
?,0.5,0.48611,"-"
0.75,0.75,0.59722,"-"
0.380557,0.5,0.22222,"-"
?,0.5,0.33333,"0"
0.34722,0.43056,0.38889,"-"
0.833334285714,0.68056,0.5,"+"
